Sci/Tech|"A: Apple #39;s digital music player, which uses a high-capacity hard drive to store music, has truly become a pop-culture touchstone."
World|" SKOPJE (Reuters) - Macedonians showed the West they would  not slide back toward ethnic division, largely ignoring a  nationalist referendum that would have reversed a law giving  the Albanian minority more rights."
Sci/Tech|" GOLDEN, COLORADO    Any high hopes of sustaining expeditions on the Moon, Mars or beyond will depend on getting ""down and dirty"" on those worlds    in the form of using on the spot resources."
Business|" European stock markets hit fresh  29 month highs on Tuesday, tracking gains in New York and after  HBOS said it will beat forecasts as well as buy back shares."
Sci/Tech|"Toshiba Corp. is close to commercializing a new data storage technology that could significantly increase the capacity of hard-disk drives, it said Tuesday."
Sci/Tech|"At a press conference this week, Apple Computer Inc. introduced the new iPod Photo digital music player. Besides playing digital music, the iPod Photo lets users view and share photos."
Sci/Tech|"&lt;strong&gt;Exclusive&lt;/strong&gt; WinFS, new GUI face 'decoupling'"
Sports|Joachim Johansson is threatening to drive a wedge through the Hewitt family after he beat Andy Roddick to reach the semi-finals of the US Open on Thursday.
Sci/Tech|Are right-leaning voters spending all their online time on Rushlimbaugh.com? Are left-leaning voters locked into the like-minded Talkingpointsmemo.
World| John Edwards says voters should know that religion is important to him and to presidential candidate John Kerry but the issue shouldn't be used to divide people in the election.
World|" Future energy security will require development of new nuclear power plants, coal that is less polluting and tougher federal requirements on automobile fuel economy, a nonpartisan panel of energy experts says."
Sports|"Paradorn Srichaphan was pumped. At the end of an exhausting, three-set match against Joachim Johansson, Srichaphan had enough energy left for a series of arm pumps and a few shouts of joy."
Sports|"THE arrival of Velimir Zajec as Portsmouth #39;s director of football was the final straw for manager Harry Redknapp, his assistant coach Jim Smith told the BBC today."
Sci/Tech|An MIT inventor bent on public service creates practical solutions to life-threatening problems around the world. Her approach: be a master of the obvious. Second in a series profiling this year's MacArthur 'genius award' winners. By Kari Lynn Dean.
Sports|"Finland didn't get its long-awaited revenge on Sweden, but a 4-4 tie was good enough to win the European Pool at the World Cup of Hockey on Saturday in Helsinki."
Sci/Tech|"Vonage and AT #38;T, still locked in a price war, are separately planning new features in a battle for VoIP customers."
Sci/Tech|"The world #39;s top mobile phone maker Nokia said on Tuesday its phones would be used in a project to test wireless public transport fares in Hanau, near Frankfurt in Germany, beginning early next year."
World|"For months, the United States and the rest of the world have danced maddeningly around the semantics of how to describe the situation in the Darfur region of Sudan, calling it everything from a  quot;humanitarian catastrophe quot; to  quot;crimes against humanity."
Sports|Ivan Hlinka coached the Czech Republic to the hockey gold medal at the 1998 Nagano Olympics and became the coach of the Pittsburgh Penguins two years later.
Business|"US stocks rose, capping the Standard  amp; Poor #39;s 500 Index #39;s best three-week rally in two years, as better-than-expected reports on retail sales and consumer confidence suggested the economy may accelerate."
Sports|" Roger Federer began his Australian Open preparation by beating David Ferrer of Spain 6 1, 6 1 Monday in the first round of the Qatar Open."
World| The Sierra Club alleges in a lawsuit that the Bush administration changed a rule so oil and gas producers could more easily drill under national parks from outside their boundaries.
Sci/Tech|" Oracle Corp.'s  #36;21 per share hostile takeover bid for PeopleSoft Inc. isn't good enough for shareholders to accept, PeopleSoft director A. George ""Skip"" Battle said Wednesday."
Sports|"In a way, he was the guy who started the whole mess, simply by setting foot on the field. Just following orders, Alfredo Amezaga innocently came on to pinch run Sept."
World|"MANILA At least 10 people were killed and almost 100 were injured when a train derailed and plunged down a slope in the Philippines early Friday, officials and radio reports said."
Sports|Hot favourites the US will seek to restore lost American pride when they take on Belarus in a Davis Cup semi-final starting on Friday.
World|"Walk up St. Giles, the great piazza that runs north of St. Mary Magdalen #39;s church here, with St. John #39;s College to your right and the Ashmolean Museum to your left, and "
Sports|"Greg Maiuro and Marco Cerino, public address announcer and scoreboard operator for minor league baseball #39;s Atlantic City Surf, lost their jobs Monday for poking fun at James E. McGreevey #39;s sexual orientation."
Sci/Tech|"For the world's best video game players, getting the high score is no longer enough."
Sci/Tech|"In a few weeks, after a seven-year journey across the solar system, a robot spacecraft bristling with British instruments will plunge into the atmosphere of the mysterious, methane-shrouded world of Titan."
Business|"Baxter International has pulled its flu vaccine from a clinical trial in Britain because of side effects. Baxter, of Deerfield, Ill."
World|"President Vladimir Putin has accused the West of indulging terrorists, just hours after a Chechen warlord claimed responsibility for a wave of deadly attacks in Russia and threatened more."
